College,college,noun
college,college,noun
colonoscopy,colonoscopy,noun
colonoscopy smear ,colonoscopy_smear ,noun
color,color,noun
Colposcopy,colposcopy,noun
Combination,combination,noun
come,come,noun
comment,comment,noun
commercial,commercial,noun
Committee,committee,noun
common,common,noun
common virus,common_virus,noun
commonly,common,noun
community,community,noun
COMPACT,compact,noun
company,company,noun
compare,compare,noun
complementary,complementary,noun
complete,complete,noun
completely,complete,noun
concern,concern,noun
concerned,concerned,noun
condition,condition,noun
condom,condom,noun
condom use,condom_use,noun
Condoms,condom,noun
conference,conference,noun
confirm,confirm,noun
confuse,confuse,noun
connection,connection,noun
conscience,conscience,noun
Conscience,conscience,noun
consent,consent,noun
Consent,consent,noun
consequence,consequence,noun
conservative,conservative,noun
consider,consider,noun
cont,continued,noun
contact,contact,noun
contaminate,contaminate,noun
continue,continue,noun
contraception,contraception,noun
contraceptive,contraceptive,noun
contract,contract,noun
contracting,contact,noun
contrary,contrary,noun
contribute,contribute,noun
contribution,contribution,noun
control,control,noun
Control,control,noun
controversial,controversial,noun
Controversy,controversy,noun
controversy,controversy,noun
conventional,conventional,noun
conversation,conversation,noun
coochie,coochie,noun
cool,cool,noun
correct,correct,noun
Corrects,correct,noun
cost,cost,noun
Council,Council,noun
count,count,noun
country,country,noun
County,county,noun
couple,couple,noun
Couric,Couric,noun
court,court,noun
Court,Court,noun
cover,cover,noun
coverage,coverage,noun
Coverage,coverage,noun
crab,crab,noun
crap,crap,noun
crazy,crazy,noun
Crazy,crazy,noun
create,create,noun
Credited,credit,noun
cringe,cringe,noun
critic,critic,noun
criticism,criticism,noun
criticize,criticize,noun
crony,crony,noun
Crony,crony,noun
cronyism,cronyism,noun
crucial,crucial,noun
cry,cry,noun
Crystal,crystal,noun
crystal,crystal,noun
crystal castle,crystal_castle,noun
Crystal Castles,Cystal_Castles,noun
CSUSB,CSUSB,noun
cultural,cultural,noun
cunnilingus,cunnilingus,noun
cunt,cunt,noun
cure,cure,noun
Cure,cure,noun
Curing,cure,noun
current,current,noun
currently,currently,noun
cut,cut,noun
Cut,cut,noun
Cuts,cut,noun
cuz,because,noun
Cyrus,Cyrus,noun
cytology,cytology,noun
dad,dad,noun
Daily,daily,noun
damage,damage,noun
damn,damn,noun
danger,danger,noun
dangerous,dangerous,noun
Dangerous,dangerous,noun
Dangers,danger,noun
dat,dat,noun
Data,data,noun
date,date,noun
date  site,date_site,noun
Dating,date,noun
datum,data,noun
daughter,daughter,noun
Daughter,daughter,noun
Dave,Dave,noun
day,day,noun
Day,day,noun
DC,DC,noun
dead,dead,noun
Dead,dead,noun
deadly,deadly,noun
Deadly,deadly,noun
deal,deal,noun
Dear,dear,noun
dear,dear,noun
death,death,noun
Death,death,noun
death rate,death_rate,noun
Deaths,death,noun
debacle,debacle,noun
debate,debate,noun
DebraMacki,DebraMacki,noun
December,December,noun
decide,decide,noun
decision,decision,noun
Decision,decision,noun
Deck,deck,noun
declare,declare,noun
decline,decline,noun
decrease,decrease,noun
Dee,Dee,noun
deep,deep,noun
defend,defend,noun
defense,defense,noun
delay,delay,noun
demand,demand,noun
dental,dental,noun
dentist,dental,noun
deny,deny,noun
Department,department,noun
deserve,deserve,noun
design,design,noun
Designation,designation,noun
despite,despite,noun
destroy,destroy,noun
detail,detail,noun
Detailing,detail,noun
detect,detect,noun
Detect,detect,noun
detect early,early_detection,noun
detection,detection,noun
Detection,detection,noun
determine,determine,noun
detox,detox,noun
Detox,detox,noun
develop,develop,noun
develop country,develop_country,noun
Developer,developer,noun
developer,developer,noun
development,development,noun
device,device,noun
diagnose,diagnose,noun
diagnosis,diagnosis,noun
diagnostic test,diagnostic_test,noun
Diane,Diane,noun
dick,dick,noun
didn,did_not,noun
die,die,noun
difference,difference,noun
different,different,noun
dirty,dirty,noun
disabled,disable,noun
disagree,disagree,noun
discover,discover,noun
discuss,discuss,noun
discussion,discussion,noun
disease,disease,noun
Disease,disease,noun
Diseases,disease,noun
dispute,dispute,noun
dlvr,delivery,noun
DNA,DNA,noun
DNA persist,DNA_persist,noun
DNA test,DNA_test,noun
do,do,noun
doc,document,noun
Doc,document,noun
Doctor,doctor,noun
doctor,doctor,noun
DoctorChristian,Dr.Christian,noun
document,document,noun
documentary,documentary,noun
Does,do,noun
doesn,do_not,noun
Doll,doll,noun
doll,doll,noun
Dolphins,dolphins,noun
don,do_not,noun
Don,do_not,noun
donate,donate,noun
donation,donation,noun
dont,do_not,noun
door,door,noun
dose,dose,noun
Dose,dose,noun
dose HPV,HPV_dose,noun
Doses,dose,noun
double,double,noun
doubt,doubt,noun
Douglas,Douglas,noun
down,down,noun
Dr,doctor,noun
dr,Doctor,noun
Dr Dre,Dr.Dre,noun
dramatically,dramatically,noun
draw,draw,noun
drbloem,Dr. Bloem,noun
DrChrisSteele,DrChrisSteele,noun
Dre,Dre,noun
dre,Dre,noun
dream,dream,noun
DrFriedenCDC,CDC,noun
drink,drink,noun
drinking,drink,noun
Drive,drive,noun
drive,drive,noun
DrJenGunter,DrJenGunter,noun
drop,drop,noun
Drop,drop,noun
DrOz,DrOz,noun
Drs Dave,Dr. Dave,noun
drug,drug,noun
Drug,drug,noun
Drug Administration,drug_administration,noun
drug company,drug_company,noun
Drug Designation,drug_designation,noun
drug prevent,drug_prevent,noun
drunk,drink,noun
DTN,DTN,noun
dude,dude,noun
due,due,noun
dumb,dumb,noun
during,during,noun
Dying,die,noun
dysplasium,dysplasium,noun
each,each,noun
earlier,early,noun
early,early,noun
Early,early,noun
early detection,early_detection,noun
Early Detection,early_detection,noun
earn,earn,noun
easily,easy,noun
East,east,noun
easy,easy,noun
eat,eat,noun
Economic,economic,noun
economy,economy,noun
Ed,Ed,noun
Editorial,editorial,noun
educate,educate,noun
Education,education,noun
effect,effect,noun
effect vaccine,effect_vaccine,noun
effective,effective,noun
Effective,Effective,noun
Effects,dffect,noun
Efficacy,efficacy,noun
effort,effort,noun
eight,eight,noun
election,election,noun
eliminate,eliminate,noun
else,else,noun
email,email,noun
email,email,noun
encourage,encourage,noun
end,end,noun
Endometrial,endometrial,noun
endometrial,endometrial,noun
endorse,endorse,noun
endorsement,endorsement,noun
England,England,noun
enjoy,enjoy,noun
enough,enough,noun
enter,enter,noun
entire,entire,noun
Epilepsy,epilepsy,noun
episode,episode,noun
eradicate,eradicate,noun
err,error,noun
error,error,noun
esophageal,esophageal,noun
esophageal cancer,esophageal_cancer,noun
essential,essential,noun
estimate,estimate,noun
event,event,noun
ever,ever,noun
everyone,everyone,noun
everything,everything,noun
evidence,evidence,noun
EWErickson,EWErickson,noun
exactly,exactly,noun
exam,exam,noun
examine,examine,noun
exceed,exceed,noun
exchange,exchange,noun
excuse,excuse,noun
exec,execise,noun
execute,execute,noun
executive,executive,noun
executive order,executive_order,noun
expand,expand,noun
expect,expect,noun
expensive,expensive,noun
experience,experience,noun
expert,expert,noun
explain,explain,noun
expose,expose,noun
Exposed,expose,noun
exposure,exposure,noun
extend,extend,noun
eye,eye,noun
face,face,noun
facebook,Facebook,noun
Facebook,Facebook,noun
facilitate,facilitate,noun
fact,fact,noun
Fact,fact,noun
factor,factor,noun
Factors,factor,noun
Facts,fact,noun
fail,fail,noun
failure,failure,noun
faint,faint,noun
fall,fall,noun
family,family,noun
Family,family,noun
fan,fan,noun
Fantasia,Fantasia,noun
far,far,noun
Fashion,fashion,noun
fast,fast,noun
Fat,fat,noun
favor,favor,noun
favorite,favorite,noun
fb,Facebook,noun
FB,Facebook,noun
FDA,FDA,noun
fda,FDA,noun
FDA approve,FDA_approve,noun
FDA panel,FDA_panel,noun
fear,fear,noun
fear monger,fear_monger,noun
feature,feature,noun
Feb,Feburary,noun
February,February,noun
federal,federal,noun
Federal,Federal,noun
feed,feed,noun
feel,feel,noun
feeling,feeling,noun
Female,female,noun
female,female,noun
female reproduction,female_reproduction,noun
fence,fence,noun
fewer,fewer,noun
FiercePharma,Fierce_Pharma,noun
fight,fight,noun
fight cervical,fight_cervical,noun
fightcervicalcancer,cervical_cancer,noun
fighting,fight,noun
FIGO,FIGO,noun
figure,figure,noun
file,file,noun
film,film,noun
final,final,noun
finally,finally,noun
financial,financial,noun
financial tie,finicial_tie,noun
find,find,noun
finding,find,noun
fine,fine,noun
finger,finger,noun
finish,finish,noun
Fire,fire,noun
fire,fire,noun
firm,firm,noun
flap,flap,noun
flash,flash,noun
Flash,flash,noun
flat,flat,noun
float,float,noun
flu,flu,noun
Flu,flu,noun
focus,focus,noun
folk,folk,noun
follow,follow,noun
follower,follower,noun
Food,food,noun
food,food,noun
Food Drug,food_drug,noun
foot,foot,noun
force,force,noun
Foreskin,Foreskin,noun
forever,forever,noun
forget,forget,noun
form,form,noun
Forum,forum,noun
forward,forward,noun
Found,find,noun
Foundation,foundation,noun
Fox,Fox,noun
fox,Fox,noun
Fox News,Fox_News,noun
foxandfriend,Fox,noun
foxnew,Fox,noun
France,France,noun
freak,freak,noun
free,free,noun
Free,free,noun
FREE,free,noun
freedom,freedom,noun
frequent,frequent,noun
Friday,Friday,noun
friend,friend,noun
Friends,friend,noun
fuck,fuck,noun
fuel,fuel,noun
fuel virus,fuel_virus,noun
Full,full,noun
full,full,noun
fun,fun,noun
fund,fund,noun
funding,fund,noun
funny,funny,noun
game,game,noun
gap,gap,noun
Gardasil,Gardasil,noun
gardasil,Gardasil,noun
GARDASIL,Gardasil,noun
Gardasil Cervarix,Gardasil_Cervarix,noun
Gardasil developer,Gardasil_developer,noun
Gardasil issue,Gardasil_issue,noun
Gardasil Merck,Merck_Gardasil,noun
Gardasil prevention,Gardasil_prevention,noun
gardasil shot,Gardasil_shot,noun
Gardasil shot ,Gardasil_shot ,noun
Gardasil Shots,Gardasil_shot,noun
Gardasil vaccination,Gardasil_vaccination,noun
Gardasil vaccine,gardasil_vaccine,noun
Gardasil Vaccine,Gardasil_vaccine,noun
gardasil vaccine,Gardasil_vaccine,noun
Gardasil victim,Gardasil_victim,noun
gardasilinjure,Gardasil_injure,noun
GardasilNews,GardasilNews,noun
Gardasilvictims,Gardasil_victims,noun
Gardisil,Gardisil,noun
GAVI,GAVI,noun
gay,gay,noun
Gay,gay,noun
gay boy,gay_men,noun
gay man,gay_man,noun
Gay Men,gay_men,noun
GB,good_job,noun
gd,good,noun
general,general,noun
General,General,noun
generation,generation,noun
genital,genital,noun
Genital,genital,noun
genital herpes,genital_herpe,noun
Genital Herpes,genital_herpe,noun
genital HPV ,genital_HPV,noun
genital wart,genital_wart,noun
Genital Wart,genital_wart,noun
Genital Warts,genital_wart,noun
Genotyping,Genotyping,noun
George,George,noun
get,get,noun
gettin,get,noun
Ghana,Ghana,noun
Giant,giant,noun
gift,gift,noun
girl,girl,noun
Girl,girl,noun
girl vaccinate,vaccinate_girl,noun
girl vaccine,vaccinate_girl,noun
girlfriend,girlfriend,noun
Girls,girl,noun
give,give,noun
Giving,give,noun
glad,glad,noun
glass,glass,noun
Glaxo,GSK,noun
Glaxo HPV,GSK_HPV,noun
GlaxoSmithKline,GSK,noun
global,global,noun
Global,global,noun
globally,global,noun
go,go,noun
God,God,noun
god,God,noun
Gold,gold,noun
gold,gold,noun
gold standard,gold_standard,noun
gonorrhea,gonorrhea,noun
good,good,noun
Good,good,noun
good news,good_news,noun
Goody,goody,noun
Goof,goof,noun
google,Google,noun
Google,Google,noun
gop,Republican,noun
GOP,Republican,noun
GOP debate,GOP_debate,noun
gopdebate,GOP_debate,noun
Got,get,noun
Gov,government,noun
gov,government,noun
Gov Perry,Rick_Perry,noun
government,government,noun
Government,government,noun
Governor,governor,noun
governor,governor,noun
GovernorPerry,Rick_Perry,noun
govt,government,noun
Govt,government,noun
GP,GP,noun
grade,grade,noun
great,great,noun
Great,great,noun
greater,great,noun
Green,Green,noun
Griffin,Griffin,noun
gross,gross,noun
group,group,noun
Group,group,noun
grow,grow,noun
growth,growth,noun
GSK,GSK,noun
GSKUS,GSK,noun
Guardian,Guardian,noun
guardian,Guardian,noun
guess,guess,noun
Guess,Guess,noun
guess,guess,noun
Guide,guide,noun
guide,guide,noun
guideline,guideline,noun
Guidlines,guidline,noun
guy,guy,noun
Guys,guy,noun
GYN,gyn,noun
gyn,gyn,noun
gyncsm,GYN_cancer,noun
gynecologist,gynecologist,noun
gyno,gyno,noun
haha,haha,noun
hail,hail,noun
hair,hair,noun
Haiti,Haiti,noun
Haley,Haley,noun
halt,halt,noun
halve,halve,noun
hammer,hammer,noun
Hand,hand,noun
hand,hand,noun
handle,handle,noun
happen,happen,noun
happy,happy,noun
hard,hard,noun
harm,harm,noun
harmful,harmful,noun
Harper,Harper,noun
Harry,Harry,noun
Harry Potter,Harry_Potter,noun
Harry Styles,harry_Styles,noun
hashtag,hashtag,noun
Hate,hate,noun
hate,hate,noun
haunt,haunt,noun
have,have,noun
haven,have,noun
he,he,noun
head,head,noun
Head,head,noun
headline,headline,noun
Health,health,noun
health,health,noun
HEALTH,health,noun
Health Awareness,health_awareness,noun
Health Buzz ,health_buzz ,noun
health care,healthcare,noun
Health Department,Health_Department,noun
health insurace,health_insurance,noun
health insurance,health_insurance,noun
Health Issues,health_issues,noun
Health Issues,health_issues,noun
Health News ,health_news ,noun
health snippet,health_snippet,noun
health wellness,health_wellness,noun
healthcare,healthcare,noun
Healthcare,healthcare,noun
HealthDay,HealthDay,noun
healthy,healthy,noun
hear,hear,noun
heart,heart,noun
Heart,heart,noun
heart attack,heart_attack,noun
heart disease,heart_disease,noun
Heart Disease,heart_disease,noun
heart disease,heart_disease,noun
Heart Problems,heart_problem,noun
heartandsoulmag,heartandsoulmag,noun
heat,heat,noun
Heat,heat,noun
Heated,heat,noun
Heated Battle,heated_battle,noun
Heather,Heather,noun
Helium,Helium,noun
hell,hell,noun
help,help,noun
Henrietta,Henrietta,noun
Hep,Hep,noun
Hepatitis,hepatitis,noun
Herald,Herald,noun
here,here,noun
herpe,herpe,noun
Herpes,herpes,noun
herpes,herpes,noun
Hey,hey,noun
hey,hey,noun
hide,hide,noun
high,high,noun
High,high,noun
high risk,high_risk,noun
higher,high,noun
higher risk,high_risk,noun
Highest,high,noun
highest,high,noun
highlight,highlight,noun
highly,high,noun
hilarious,hilarious,noun
Hispanic,Hispanic,noun
history,history,noun
hit,hit,noun
HIV,HIV,noun
hiv,HIV,noun
HIV AIDS,HIV_AIDS ,noun
HIV drug,HIV_drug,noun
HIV herpes,HIV_herpes,noun
HIV infection,HIV_infection,noun
hoe,hoe,noun
hold,held,noun
holiday,holiday,noun
holyhormone,holyhormone,noun
home,home,noun
Home,home,noun
honest,honest,noun
honestly,honest,noun
honor,honor,noun
hooker,hooker,noun
hope,hope,noun
Hope,hope,noun
Hopkins,Hopkins,noun
Hormones,hormones,noun
Hormones Matter,hormones_matter,noun
horrible,horrible,noun
hospital,hospital,noun
Hospital, hospital,noun
Hospitalized,hospitalize,noun
host,host,noun
hot,hot,noun
hour,hour,noun
House,house,noun
house,house,noun
HOUSING,house,noun
hov vaccine,HPV_vaccine,noun
how,how,noun
HPV,HPV,noun
hpv,HPV,noun
Hpv,HPV,noun
HPV affect,HPV_affect,noun
HPV Cancer,HPV_cancer,noun
HPV cancer,HPV_cancer,noun
hpv cancer,HPV_cancer,noun
HPV debate,HPV_debate,noun
HPV decision,HPV_decision,noun
HPV DNA,HPV_DNA,noun
HPV genital,genital_HPV,noun
HPV infection,HPV_infection,noun
HPV Infection,HPV_Infection,noun
HPV Infections,HPV_infection,noun
